work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_size,salary_binned
2023,SE,FT,Data Scientist,80000,US,100,M,0
2023,SE,FT,Other,150000,US,100,M,1
2023,SE,FT,Other,80000,US,100,M,0
2023,SE,FT,Data Scientist,170000,US,0,M,1
2023,SE,FT,Data Scientist,120000,US,0,M,0
2023,SE,FT,Data Engineer,110000,US,0,M,0
2023,SE,FT,Data Engineer,90000,US,0,M,0
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,EX,FT,Other,272400,US,0,L,2
2023,EX,FT,Other,140100,US,0,L,1
2023,MI,FT,Data Engineer,154000,US,0,M,1
2023,MI,FT,Data Engineer,103000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,223600,US,0,L,1
2023,SE,FT,Machine Learning Engineer,115000,US,0,L,0
2023,MI,FT,Other,80750,Other,0,M,0
2023,MI,FT,Other,48450,Other,0,M,0
2023,EN,FT,Other,85600,US,0,M,0
2023,EN,FT,Other,57000,US,0,M,0
2023,SE,FT,Data Engineer,190400,US,0,M,1
2023,SE,FT,Data Engineer,112000,US,0,M,0
2023,SE,FT,Other,119636,US,100,M,0
2023,SE,FT,Other,70374,US,100,M,0
2023,SE,FT,Data Engineer,304750,US,0,M,2
2023,SE,FT,Data Engineer,160000,US,0,M,1
2023,MI,FT,Data Analyst,98873,US,0,M,0
2023,MI,FT,Data Analyst,58161,US,0,M,0
2023,SE,FT,Other,138000,US,0,M,1
2023,SE,FT,Other,85500,US,0,M,0
2023,SE,FT,Data Scientist,307100,US,0,M,2
2023,SE,FT,Data Scientist,216800,US,0,M,1
2023,SE,FT,Data Scientist,153600,US,0,M,1
2023,SE,FT,Data Scientist,106800,US,0,M,0
2023,MI,FT,Data Analyst,250000,US,0,M,2
2023,MI,FT,Data Analyst,125000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,280000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,180000,US,0,M,1
2023,EX,FT,Data Engineer,160000,US,0,M,1
2023,EX,FT,Data Engineer,130000,US,0,M,0
2023,SE,FT,Data Scientist,180000,US,0,M,1
2023,SE,FT,Data Scientist,162000,US,0,M,1
2023,SE,FT,Other,185000,US,0,L,1
2023,SE,FT,Other,79600,US,0,L,0
2023,SE,FT,Data Analyst,164640,US,0,M,1
2023,SE,FT,Data Analyst,131712,US,0,M,0
2023,MI,FT,Data Analyst,74800,US,0,M,0
2023,MI,FT,Data Analyst,63600,US,0,M,0
2023,MI,FT,Data Scientist,138510,US,0,M,1
2023,MI,FT,Data Scientist,95490,US,0,M,0
2023,MI,FT,Machine Learning Engineer,92280,Other,100,M,0
2023,MI,FT,Machine Learning Engineer,67672,Other,100,M,0
2023,SE,FT,Data Engineer,280000,US,0,M,2
2023,SE,FT,Data Engineer,160000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,170000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,140000,US,0,M,1
2023,SE,FT,Data Scientist,137500,US,0,M,1
2023,SE,FT,Data Scientist,81500,US,0,M,0
2023,SE,FT,Data Engineer,253792,US,0,M,2
2023,SE,FT,Data Engineer,158620,US,0,M,1
2023,SE,FT,Other,259900,US,0,M,2
2023,SE,FT,Other,139200,US,0,M,1
2023,SE,FT,Other,118118,Other,100,M,0
2023,SE,FT,Other,79976,Other,100,M,0
2023,SE,FT,Other,293000,US,0,M,2
2023,SE,FT,Other,185000,US,0,M,1
2023,SE,FT,Data Engineer,180000,US,0,M,1
2023,SE,FT,Data Engineer,90000,US,0,M,0
2023,SE,FT,Data Scientist,165000,US,0,M,1
2023,SE,FT,Data Scientist,115500,US,0,M,0
2023,SE,FT,Data Engineer,110000,US,0,M,0
2023,SE,FT,Data Engineer,70000,US,0,M,0
2023,MI,FT,Other,142000,US,0,M,1
2023,MI,FT,Other,102000,US,0,M,0
2023,SE,FT,Other,141600,US,0,M,1
2023,SE,FT,Other,121400,US,0,M,0
2023,SE,FT,Data Engineer,240000,US,0,M,2
2023,SE,FT,Data Engineer,170000,US,0,M,1
2023,SE,FT,Other,222200,US,0,L,1
2023,SE,FT,Other,136000,US,0,L,1
2023,MI,FT,Data Analyst,55000,US,0,M,0
2023,MI,FT,Data Analyst,49000,US,0,M,0
2023,SE,FT,Data Engineer,135000,US,100,M,1
2023,SE,FT,Data Engineer,110000,US,100,M,0
2023,SE,FT,Data Engineer,200000,US,100,M,1
2023,SE,FT,Data Engineer,180000,US,100,M,1
2023,EX,FT,Other,246080,Other,100,M,2
2023,EX,FT,Other,184560,Other,100,M,1
2023,SE,FT,Data Scientist,168000,US,100,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,EN,FT,Data Scientist,105000,US,0,M,0
2023,EN,FT,Data Scientist,70000,US,0,M,0
2023,SE,FT,Data Analyst,105000,US,100,M,0
2023,SE,FT,Data Analyst,100000,US,100,M,0
2023,SE,FT,Data Engineer,243000,Other,0,M,2
2023,SE,FT,Data Engineer,152000,Other,0,M,1
2023,SE,FT,Other,167500,US,0,M,1
2023,SE,FT,Other,106500,US,0,M,0
2023,SE,FT,Other,79976,Other,100,L,0
2023,SE,FT,Other,115600,US,0,M,0
2023,SE,FT,Other,79700,US,0,M,0
2023,EN,FT,Other,281700,US,0,M,2
2023,EN,FT,Other,141100,US,0,M,1
2023,SE,FT,Other,173100,US,0,M,1
2023,SE,FT,Other,86900,US,0,M,0
2023,MI,FT,Machine Learning Engineer,258700,US,0,M,2
2023,MI,FT,Machine Learning Engineer,133800,US,0,M,1
2023,MI,FT,Data Analyst,120000,US,0,M,0
2023,MI,FT,Data Analyst,85000,US,0,M,0
2023,MI,FT,Machine Learning Engineer,225300,US,0,M,2
2023,MI,FT,Machine Learning Engineer,197400,US,0,M,1
2023,SE,FT,Data Analyst,157000,US,100,M,1
2023,SE,FT,Data Analyst,125000,US,100,M,0
2023,SE,FT,Data Scientist,208000,US,0,M,1
2023,SE,FT,Data Scientist,134000,US,0,M,1
2023,MI,FT,Data Engineer,140000,US,0,M,1
2023,MI,FT,Data Engineer,65000,US,0,M,0
2023,SE,FT,Data Scientist,258700,US,0,M,2
2023,SE,FT,Data Scientist,160000,US,0,M,1
2023,SE,FT,Data Scientist,258700,US,0,M,2
2023,SE,FT,Data Scientist,188200,US,0,M,1
2023,MI,FT,Data Engineer,49216,Other,0,M,0
2023,MI,FT,Data Engineer,49216,Other,0,M,0
2023,MI,FT,Data Engineer,110000,US,0,M,0
2023,MI,FT,Data Engineer,73400,US,0,M,0
2023,SE,FT,Data Engineer,183414,US,0,M,1
2023,SE,FT,Data Engineer,183414,US,0,M,1
2023,SE,FT,Data Engineer,130000,US,0,M,0
2023,SE,FT,Data Engineer,97200,US,0,M,0
2023,SE,FT,Machine Learning Engineer,299000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,187000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,204500,US,0,M,1
2023,SE,FT,Machine Learning Engineer,66000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,190000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,140000,US,100,M,1
2023,MI,FT,Data Engineer,170200,US,0,M,1
2023,MI,FT,Data Engineer,83900,US,0,M,0
2023,SE,FT,Data Engineer,130000,US,100,M,0
2023,SE,FT,Data Engineer,101570,US,100,M,0
2023,SE,FT,Data Analyst,177000,US,100,M,1
2023,SE,FT,Data Analyst,118000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,234500,US,0,M,2
2023,SE,FT,Machine Learning Engineer,127000,US,0,M,0
2023,SE,FT,Other,114979,Other,100,L,0
2023,SE,FT,Data Scientist,287500,US,0,M,2
2023,SE,FT,Data Scientist,168000,US,0,M,1
2023,SE,FT,Data Engineer,155000,US,0,M,1
2023,SE,FT,Data Engineer,140000,US,0,M,1
2023,EX,FT,Other,230000,US,0,M,2
2023,EX,FT,Other,180000,US,0,M,1
2023,SE,FT,Data Scientist,153000,US,0,M,1
2023,SE,FT,Data Scientist,136000,US,0,M,1
2023,SE,FT,Data Analyst,93918,US,0,M,0
2023,SE,FT,Data Analyst,51962,US,0,M,0
2023,SE,FT,Machine Learning Engineer,254000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,200000,US,0,M,1
2023,SE,FT,Data Engineer,214500,US,0,M,1
2023,SE,FT,Data Engineer,134500,US,0,M,1
2023,SE,FT,Data Scientist,136000,US,100,M,1
2023,SE,FT,Data Scientist,104000,US,100,M,0
2023,MI,FT,Data Analyst,110000,US,100,M,0
2023,MI,FT,Data Analyst,90000,US,100,M,0
2023,SE,FT,Data Engineer,145000,US,0,M,1
2023,SE,FT,Data Engineer,115000,US,0,M,0
2023,MI,FT,Data Scientist,143000,US,100,M,1
2023,MI,FT,Data Scientist,117000,US,100,M,0
2023,SE,FT,Other,216000,US,100,M,1
2023,SE,FT,Other,184000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,324000,US,0,M,3
2023,SE,FT,Machine Learning Engineer,159000,US,0,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,SE,FT,Data Scientist,110000,US,100,M,0
2023,MI,FT,Data Scientist,73824,Other,0,M,0
2023,MI,FT,Data Scientist,55368,Other,0,M,0
2023,SE,FT,Other,370000,US,0,M,3
2023,SE,FT,Other,200000,US,0,M,1
2023,SE,FT,Data Scientist,275300,US,100,M,2
2023,SE,FT,Data Scientist,183500,US,100,M,1
2023,SE,FT,Other,230000,US,100,M,2
2023,SE,FT,Other,196000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,253000,US,100,M,2
2023,SE,FT,Machine Learning Engineer,172040,US,100,M,1
2023,SE,FT,Data Engineer,234000,US,100,M,2
2023,SE,FT,Data Engineer,178000,US,100,M,1
2023,SE,FT,Data Scientist,164000,US,100,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,MI,FT,Other,109238,US,0,M,0
2023,MI,FT,Other,68274,US,0,M,0
2023,MI,FT,Data Engineer,57223,Other,100,M,0
2023,MI,FT,Data Engineer,51824,Other,100,M,0
2023,EN,FT,Data Analyst,80800,US,0,M,0
2023,EN,FT,Data Analyst,53800,US,0,M,0
2023,SE,FT,Data Engineer,258900,US,100,M,2
2023,SE,FT,Data Engineer,176080,US,100,M,1
2023,MI,FT,Data Engineer,70748,Other,0,M,0
2023,MI,FT,Data Engineer,67056,Other,0,M,0
2023,MI,FT,Other,120000,US,100,M,0
2023,MI,FT,Other,110000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,309000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,142000,US,0,M,1
2023,SE,FT,Data Scientist,201650,US,0,M,1
2023,SE,FT,Data Scientist,124600,US,0,M,0
2023,MI,FT,Other,65000,US,100,M,0
2023,MI,FT,Other,60000,US,100,M,0
2023,SE,FT,Data Engineer,132100,US,0,M,1
2023,SE,FT,Data Engineer,68400,US,0,M,0
2023,SE,FT,Data Analyst,145000,US,0,M,1
2023,SE,FT,Data Analyst,110000,US,0,M,0
2023,SE,FT,Other,160000,US,100,M,1
2023,SE,FT,Other,140000,US,100,M,1
2023,MI,FT,Data Analyst,87500,US,100,M,0
2023,MI,FT,Data Analyst,62500,US,100,M,0
2023,SE,FT,Data Analyst,142000,US,0,M,1
2023,SE,FT,Data Analyst,128000,US,0,M,0
2023,SE,FT,Data Engineer,160000,US,0,M,1
2023,SE,FT,Data Engineer,130000,US,0,M,0
2023,SE,FT,Data Scientist,155000,US,0,M,1
2023,SE,FT,Data Scientist,139500,US,0,M,1
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,SE,FT,Machine Learning Engineer,221000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,129000,US,0,M,0
2023,SE,FT,Data Engineer,259000,US,0,M,2
2023,SE,FT,Data Engineer,138750,US,0,M,1
2023,SE,FT,Data Scientist,120000,US,0,M,0
2023,SE,FT,Data Scientist,100000,US,0,M,0
2023,SE,FT,Other,155000,US,0,M,1
2023,SE,FT,Other,130000,US,0,M,0
2023,SE,FT,Data Engineer,247300,US,0,M,2
2023,SE,FT,Data Engineer,139700,US,0,M,1
2023,SE,FT,Other,215000,US,0,M,1
2023,SE,FT,Other,182750,US,0,M,1
2023,SE,FT,Other,248100,US,0,M,2
2023,SE,FT,Other,145900,US,0,M,1
2023,SE,FT,Data Scientist,207000,US,100,M,1
2023,SE,FT,Data Scientist,141000,US,100,M,1
2023,MI,FT,Data Scientist,90000,US,0,M,0
2023,MI,FT,Data Scientist,55000,US,0,M,0
2023,SE,FT,Data Engineer,247300,US,0,M,2
2023,SE,FT,Data Engineer,139700,US,0,M,1
2023,MI,FT,Other,300000,US,0,M,2
2023,MI,FT,Other,100000,US,0,M,0
2023,MI,FT,Other,300000,US,0,M,2
2023,MI,FT,Other,100000,US,0,M,0
2023,MI,FT,Data Analyst,116700,US,0,M,0
2023,MI,FT,Data Analyst,93400,US,0,M,0
2023,EN,FT,Data Analyst,80000,US,0,M,0
2023,EN,FT,Data Analyst,50000,US,0,M,0
2023,MI,FT,Other,179000,US,0,M,1
2023,MI,FT,Other,176490,US,0,M,1
2023,SE,FT,Data Scientist,195000,US,0,M,1
2023,SE,FT,Data Scientist,143750,US,0,M,1
2023,MI,FT,Data Scientist,180000,US,0,M,1
2023,MI,FT,Data Scientist,162000,US,0,M,1
2023,SE,FT,Data Scientist,199000,US,0,M,1
2023,SE,FT,Data Scientist,196760,US,0,M,1
2023,SE,FT,Machine Learning Engineer,90000,Other,0,M,0
2023,SE,FT,Machine Learning Engineer,70000,Other,0,M,0
2023,SE,FT,Other,324000,US,0,M,3
2023,SE,FT,Other,159000,US,0,M,1
2023,SE,FT,Data Engineer,222000,US,0,M,1
2023,SE,FT,Data Engineer,159000,US,0,M,1
2023,SE,FT,Data Analyst,175000,US,100,M,1
2023,SE,FT,Data Analyst,150000,US,100,M,1
2023,EN,FT,Other,50000,Other,100,M,0
2023,SE,FT,Machine Learning Engineer,70179,Other,100,L,0
2023,MI,FT,Other,110000,US,0,M,0
2023,MI,FT,Other,75000,US,0,M,0
2023,MI,FT,Data Analyst,46426,Other,0,M,0
2023,SE,FT,Machine Learning Engineer,220000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,80000,US,0,M,0
2023,MI,FT,Data Engineer,167500,US,0,M,1
2023,MI,FT,Data Engineer,106500,US,0,M,0
2023,MI,FT,Other,150000,US,0,M,1
2023,MI,FT,Other,130000,US,0,M,0
2023,SE,FT,Data Engineer,150000,US,100,M,1
2023,SE,FT,Data Engineer,130000,US,100,M,0
2023,SE,FT,Data Analyst,126500,US,100,M,0
2023,SE,FT,Data Analyst,78000,US,100,M,0
2023,EN,FT,Other,60207,Other,0,S,0
2023,SE,FT,Data Scientist,185900,US,0,M,1
2023,SE,FT,Data Scientist,129300,US,0,M,0
2023,EX,FT,Other,250000,US,0,M,2
2023,EX,FT,Other,222000,US,0,M,1
2023,SE,FT,Other,145000,US,0,M,1
2023,SE,FT,Other,120000,US,0,M,0
2023,SE,FT,Data Analyst,150000,US,100,M,1
2023,SE,FT,Data Analyst,120000,US,100,M,0
2023,MI,FT,Other,204500,US,0,M,1
2023,MI,FT,Other,142200,US,0,M,1
2023,SE,FT,Data Scientist,297000,US,0,M,2
2023,SE,FT,Data Scientist,138000,US,0,M,1
2023,MI,FT,Data Analyst,147600,US,0,M,1
2023,MI,FT,Data Analyst,106300,US,0,M,0
2023,SE,FT,Data Engineer,247300,US,0,M,2
2023,SE,FT,Data Engineer,139700,US,0,M,1
2023,SE,FT,Data Analyst,102586,Other,0,M,0
2023,SE,FT,Data Analyst,79981,Other,0,M,0
2023,SE,FT,Other,131250,US,0,M,0
2023,SE,FT,Other,128100,US,0,M,0
2023,SE,FT,Other,116000,US,0,M,0
2023,SE,FT,Other,90000,US,0,M,0
2023,EX,FT,Data Engineer,174500,US,100,M,1
2023,EX,FT,Data Engineer,113000,US,100,M,0
2023,EN,FT,Other,56500,US,0,L,0
2023,SE,FT,Data Scientist,227000,US,100,M,2
2023,SE,FT,Data Scientist,185000,US,100,M,1
2023,MI,FT,Machine Learning Engineer,230000,US,0,M,2
2023,MI,FT,Machine Learning Engineer,160000,US,0,M,1
2023,SE,FT,Data Engineer,185000,US,100,M,1
2023,SE,FT,Data Engineer,150000,US,100,M,1
2023,SE,FT,Data Engineer,138300,US,0,M,1
2023,SE,FT,Data Engineer,110700,US,0,M,0
2023,SE,FT,Other,185000,US,0,L,1
2023,SE,FT,Other,79600,US,0,L,0
2023,SE,FT,Data Scientist,208500,US,0,M,1
2023,SE,FT,Data Scientist,165000,US,0,M,1
2023,SE,FT,Data Analyst,100000,US,0,M,0
2023,SE,FT,Data Analyst,75000,US,0,M,0
2023,SE,FT,Other,185000,US,0,M,1
2023,SE,FT,Other,150000,US,0,M,1
2023,SE,FT,Data Scientist,48585,Other,0,M,0
2023,SE,FT,Data Scientist,137500,US,0,M,1
2023,SE,FT,Data Scientist,81500,US,0,M,0
2023,SE,FT,Other,130000,US,0,M,0
2023,SE,FT,Other,80000,US,0,M,0
2023,SE,FT,Other,230000,US,100,M,2
2023,SE,FT,Other,196000,US,100,M,1
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,SE,FT,Other,216000,US,100,M,1
2023,SE,FT,Other,184000,US,100,M,1
2023,SE,FT,Data Engineer,212175,US,100,M,1
2023,SE,FT,Data Engineer,156000,US,100,M,1
2023,SE,FT,Data Engineer,184000,US,0,M,1
2023,SE,FT,Data Engineer,123000,US,0,M,0
2023,MI,FT,Data Analyst,111151,US,100,M,0
2023,MI,FT,Data Analyst,66691,US,100,M,0
2023,SE,FT,Data Scientist,190000,US,0,M,1
2023,SE,FT,Data Scientist,138700,US,0,M,1
2023,SE,FT,Data Analyst,95040,US,100,M,0
2023,SE,FT,Data Analyst,59400,US,100,M,0
2023,SE,FT,Machine Learning Engineer,197802,US,100,M,1
2023,SE,FT,Machine Learning Engineer,156453,US,100,M,1
2023,SE,FT,Data Scientist,308000,US,0,M,2
2023,SE,FT,Data Scientist,144000,US,0,M,1
2023,SE,FT,Other,172000,US,0,M,1
2023,SE,FT,Other,140000,US,0,M,1
2023,MI,FT,Data Engineer,89819,Other,0,M,0
2023,MI,FT,Data Engineer,72593,Other,0,M,0
2023,SE,FT,Other,185000,US,0,M,1
2023,SE,FT,Other,150000,US,0,M,1
2023,MI,FT,Data Engineer,154000,US,0,M,1
2023,MI,FT,Data Engineer,103000,US,0,M,0
2023,SE,FT,Data Engineer,180000,US,100,M,1
2023,SE,FT,Data Engineer,122400,US,100,M,0
2023,MI,FT,Other,80000,US,0,M,0
2023,MI,FT,Other,70000,US,0,M,0
2023,SE,FT,Data Analyst,120000,US,0,M,0
2023,SE,FT,Data Analyst,90000,US,0,M,0
2023,SE,FT,Data Engineer,227500,US,100,M,2
2023,SE,FT,Data Engineer,147500,US,100,M,1
2023,MI,FT,Machine Learning Engineer,150000,US,100,M,1
2023,MI,FT,Machine Learning Engineer,50000,US,100,M,0
2023,MI,FT,Data Engineer,73824,Other,0,M,0
2023,MI,FT,Data Engineer,55368,Other,0,M,0
2023,SE,FT,Other,220000,US,100,M,1
2023,SE,FT,Other,180000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,331640,US,0,M,3
2023,SE,FT,Machine Learning Engineer,267720,US,0,M,2
2023,MI,FT,Data Engineer,190000,US,100,M,1
2023,MI,FT,Data Engineer,130000,US,100,M,0
2023,SE,FT,Data Engineer,160000,US,0,M,1
2023,SE,FT,Data Engineer,130000,US,0,M,0
2023,MI,FT,Data Engineer,150000,US,100,M,1
2023,MI,FT,Data Engineer,50000,US,100,M,0
2023,MI,FT,Other,172200,US,100,M,1
2023,MI,FT,Other,131200,US,100,M,0
2023,SE,FT,Other,250000,US,100,M,2
2023,SE,FT,Other,100000,US,100,M,0
2023,SE,FT,Data Engineer,178000,US,100,M,1
2023,SE,FT,Data Engineer,165000,US,100,M,1
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,SE,FT,Data Analyst,155000,US,0,M,1
2023,SE,FT,Data Analyst,120000,US,0,M,0
2023,SE,FT,Data Analyst,280000,US,0,M,2
2023,SE,FT,Data Analyst,200000,US,0,M,1
2023,SE,FT,Data Engineer,184000,US,0,M,1
2023,SE,FT,Data Engineer,123000,US,0,M,0
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,MI,FT,Other,73824,Other,0,M,0
2023,MI,FT,Other,67672,Other,0,M,0
2023,SE,FT,Data Scientist,290000,US,0,M,2
2023,SE,FT,Data Scientist,173200,US,0,M,1
2023,SE,FT,Data Scientist,235000,US,100,M,2
2023,SE,FT,Data Scientist,204000,US,100,M,1
2023,SE,FT,Other,300000,US,0,M,2
2023,SE,FT,Other,222000,US,0,M,1
2023,SE,FT,Other,160000,US,0,M,1
2023,SE,FT,Other,136000,US,0,M,1
2023,SE,FT,Other,206000,US,0,M,1
2023,SE,FT,Other,134000,US,0,M,1
2023,SE,FT,Data Scientist,155000,Other,0,M,1
2023,SE,FT,Data Scientist,105000,Other,0,M,0
2023,SE,FT,Machine Learning Engineer,287500,US,0,M,2
2023,SE,FT,Machine Learning Engineer,212500,US,0,M,1
2023,SE,FT,Machine Learning Engineer,190027,US,0,M,1
2023,SE,FT,Machine Learning Engineer,152022,US,0,M,1
2023,MI,FT,Data Engineer,130000,US,100,M,0
2023,MI,FT,Data Engineer,100000,US,100,M,0
2023,MI,FT,Data Engineer,250000,US,0,M,2
2023,MI,FT,Data Engineer,125000,US,0,M,0
2023,MI,FT,Data Engineer,131000,Other,0,M,0
2023,MI,FT,Data Engineer,88000,Other,0,M,0
2023,EN,FT,Data Analyst,80000,US,0,M,0
2023,EN,FT,Data Analyst,50000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,198000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,132000,US,100,M,0
2023,SE,FT,Other,125000,US,100,M,0
2023,SE,FT,Other,115000,US,100,M,0
2023,SE,FT,Data Engineer,184000,US,0,M,1
2023,SE,FT,Data Engineer,123000,US,0,M,0
2023,SE,FT,Other,145000,US,0,M,1
2023,SE,FT,Other,130000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,170700,US,0,M,1
2023,SE,FT,Machine Learning Engineer,113900,US,0,M,0
2023,SE,FT,Data Engineer,184000,US,0,M,1
2023,SE,FT,Data Engineer,123000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,280000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,200000,US,0,M,1
2023,SE,FT,Data Engineer,185000,US,0,L,1
2023,SE,FT,Data Engineer,81000,US,0,L,0
2023,SE,FT,Machine Learning Engineer,220000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,80000,US,0,M,0
2023,SE,FT,Data Scientist,185000,US,0,M,1
2023,SE,FT,Data Scientist,123000,US,0,M,0
2023,EX,FT,Other,80000,US,0,M,0
2023,EX,FT,Other,75000,US,0,M,0
2023,MI,FT,Other,150000,US,0,M,1
2023,MI,FT,Other,130000,US,0,M,0
2023,MI,FT,Data Analyst,53000,US,100,M,0
2023,MI,FT,Data Analyst,48000,US,100,M,0
2023,MI,FT,Other,369120,Other,0,M,3
2023,MI,FT,Other,73824,Other,0,M,0
2023,MI,FT,Data Scientist,150000,US,0,M,1
2023,MI,FT,Data Scientist,125000,US,0,M,0
2023,SE,FT,Data Scientist,150000,US,100,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,MI,FT,Data Engineer,70748,Other,0,M,0
2023,MI,FT,Data Engineer,67056,Other,0,M,0
2023,SE,FT,Data Engineer,190000,US,0,M,1
2023,SE,FT,Data Engineer,170000,US,0,M,1
2023,SE,FT,Data Analyst,125000,US,100,M,0
2023,SE,FT,Data Analyst,115000,US,100,M,0
2023,SE,FT,Data Engineer,130000,US,100,M,0
2023,SE,FT,Data Engineer,101570,US,100,M,0
2023,MI,FT,Data Engineer,150000,US,100,M,1
2023,MI,FT,Data Engineer,115000,US,100,M,0
2023,SE,FT,Data Engineer,184000,US,0,M,1
2023,SE,FT,Data Engineer,123000,US,0,M,0
2023,SE,FT,Other,194000,US,0,M,1
2023,SE,FT,Other,175000,US,0,M,1
2023,SE,FT,Data Analyst,185000,US,0,M,1
2023,SE,FT,Data Analyst,160000,US,0,M,1
2023,SE,FT,Data Engineer,185000,US,0,M,1
2023,SE,FT,Data Engineer,50000,US,0,M,0
2023,EX,FT,Other,80000,US,0,M,0
2023,EX,FT,Other,70000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,254000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,200000,US,0,M,1
2023,EN,FT,Data Engineer,130916,US,0,M,0
2023,EN,FT,Data Engineer,120000,US,0,M,0
2023,SE,FT,Data Scientist,160000,US,100,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,SE,FT,Other,218213,US,100,M,1
2023,SE,FT,Other,178538,US,100,M,1
2023,MI,FT,Other,222200,US,0,L,1
2023,MI,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Scientist,316000,US,0,M,2
2023,SE,FT,Data Scientist,202000,US,0,M,1
2023,MI,FT,Other,222200,US,0,L,1
2023,MI,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Scientist,189750,US,100,M,1
2023,SE,FT,Data Scientist,119213,US,100,M,0
2023,SE,FT,Other,162000,US,0,M,1
2023,SE,FT,Other,130000,US,0,M,0
2023,SE,FT,Other,170200,US,0,M,1
2023,SE,FT,Other,83900,US,0,M,0
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,SE,FT,Machine Learning Engineer,250944,US,100,M,2
2023,SE,FT,Machine Learning Engineer,205318,US,100,M,1
2023,SE,FT,Data Engineer,155000,US,0,M,1
2023,SE,FT,Data Engineer,125000,US,0,M,0
2023,SE,FT,Data Scientist,135000,US,0,M,1
2023,SE,FT,Data Scientist,114000,US,0,M,0
2023,SE,FT,Data Scientist,218213,US,100,M,1
2023,SE,FT,Data Scientist,178538,US,100,M,1
2023,SE,FT,Other,240000,US,0,M,2
2023,SE,FT,Other,163200,US,0,M,1
2023,SE,FT,Machine Learning Engineer,258800,US,0,M,2
2023,SE,FT,Machine Learning Engineer,199200,US,0,M,1
2023,SE,FT,Data Scientist,215625,US,100,M,1
2023,SE,FT,Data Scientist,159375,US,100,M,1
2023,MI,FT,Other,155000,US,0,M,1
2023,MI,FT,Other,125000,US,0,M,0
2023,SE,FT,Data Engineer,170000,US,100,M,1
2023,SE,FT,Data Engineer,100000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,234000,US,100,M,2
2023,SE,FT,Machine Learning Engineer,208000,US,100,M,1
2023,SE,FT,Other,203000,US,0,M,1
2023,SE,FT,Other,133000,US,0,M,1
2023,SE,FT,Other,272400,US,0,L,2
2023,SE,FT,Other,140100,US,0,L,1
2023,SE,FT,Data Engineer,282000,US,0,M,2
2023,SE,FT,Data Engineer,208000,US,0,M,1
2023,SE,FT,Data Analyst,93919,US,100,M,0
2023,SE,FT,Data Analyst,51962,US,100,M,0
2023,SE,FT,Data Scientist,211000,US,100,M,1
2023,SE,FT,Data Scientist,185000,US,100,M,1
2023,SE,FT,Other,118800,US,100,M,0
2023,SE,FT,Other,75000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,159350,US,0,M,1
2023,SE,FT,Machine Learning Engineer,130100,US,0,M,0
2023,SE,FT,Data Scientist,262000,US,100,M,2
2023,SE,FT,Data Scientist,245000,US,100,M,2
2023,SE,FT,Data Scientist,190000,US,100,M,1
2023,SE,FT,Data Scientist,150000,US,100,M,1
